valid,air_temperature,dew_point,relative_humidity,wind_direction,wind_speed,sea_level_pressure,one_hour_precipitation,wind_gust,cloud_coverage_level1,cloud_coverage_level2,cloud_coverage_level,cloud_height_level1,cloud_height_level,cloud_height_level.1
2010-09-09 3:30:00,14,13,93.69,280,3,,,,,,,,,
2010-09-09 19:30:00,15,12,82.25,,,,,,,,,,,
2010-09-10 11:30:00,19,12,63.82,,,,,,,,,,,
2010-09-11 3:30:00,16,12,77.14,360,7,,,,,,,,,
2010-09-11 19:30:00,16,13,82.37,30,2,,,,,,,,,
2010-09-12 11:30:00,21,15,68.55,340,4,,,,,,,,,
2010-09-13 3:30:00,12,11,93.6,0,0,,,,,,,,,
2010-09-13 19:30:00,17,12,72.38,330,10,,,,,,,,,
2010-09-14 11:30:00,19,11,59.74,340,10,,,,,,,,,
2010-09-15 3:30:00,15,12,82.25,100,3,,,,,,,,,
2010-09-15 19:30:00,18,14,77.45,,,,,,,,,,,
2010-09-16 12:00:00,17.3,10.4,63.87,240,8,1013.7,,,,,,,,
2010-09-17 4:00:00,14.1,13.2,94.31,110,6,1011.9,,,,,,,,
2010-09-17 20:00:00,15.4,10.2,71.13,290,6,1015.4,,,,,,,,
2010-09-18 12:00:00,19,5.1,39.99,240,4,1017.2,,,,,,,,
2010-09-19 4:00:00,12,9.6,85.24,0,0,1015.8,,,,,,,,
2010-09-19 20:00:00,12.78,4.44,57.02,360,6,1019.4,,,,,,,,
2010-09-20 12:00:00,18.6,3.7,37.18,,,1020.8,,,,,,,,
2010-09-21 4:00:00,6.8,5.3,90.16,50,6,1021.7,,,,,,,,
2010-09-21 20:00:00,12.3,10.56,88.76,40,4,1023,,,,,,,,
2010-09-22 12:00:00,21.5,11.5,52.9,,,1023.8,,,,,,,,
2010-09-23 4:00:00,8.89,7.7,92.18,60,6,1022.5,,,,,,,,
2010-09-23 20:00:00,13.33,10.3,82.03,120,6,1017.4,,,,,,,,
2010-09-24 12:00:00,22.1,12.1,53.06,150,12,1008.7,,,,,,,,
2010-09-25 4:00:00,13.1,10.1,82.01,40,10,1004.4,,,,,,,,
2010-09-25 20:00:00,17.4,13.5,77.86,110,6,1000.1,,,,,,,,
2010-09-26 12:00:00,12.7,8.4,75.08,320,21,1002.6,,39,,,,,,
2010-09-27 2:00:00,9.7,7,83.26,290,14,1007.8,,,,,,,,
2010-09-27 18:00:00,13.1,9.9,80.92,230,6,1010,,,,,,,,
2010-09-28 10:00:00,14.7,5.56,54.03,270,19,1012.1,,,,,,,,
2010-09-29 2:00:00,10.9,7.78,81.17,300,10,1015.2,,,,,,,,
2010-09-29 18:00:00,10.9,6.8,75.8,320,17,1016.6,,,,,,,,
2010-09-30 10:00:00,13.5,3.8,51.86,360,12,1018.3,,,,,,,,
2010-10-01 2:00:00,3.6,1.8,88.01,110,2,1018.8,,,,,,,,
2010-10-01 18:00:00,8.5,5.56,81.97,30,4,1019.5,,,,,,,,
2010-10-02 10:00:00,11.2,7.5,77.96,120,8,1021.9,,,,,,,,
2010-10-03 2:00:00,10.1,7.5,83.88,100,4,1021.5,,,,,,,,
2010-10-03 18:00:00,11.9,7.22,72.92,130,10,1020.2,,,,,,,,
2010-10-04 10:00:00,10.9,7.78,81.17,130,16,1016.6,,,,,,,,
2010-10-05 2:00:00,10.9,8.33,83.98,110,12,1013.4,,,,,,,,
2010-10-05 17:30:00,10,9,93.5,80,8,,,,,,,,,
2010-10-06 9:30:00,11,9,87.47,120,6,,,,,,,,,
2010-10-07 1:30:00,10,9,93.5,70,5,,,,,,,,,
2010-10-07 17:30:00,12,9,81.87,120,5,,,,,,,,,
2010-10-08 9:30:00,13,9,76.66,140,11,,,,,,,,,
2010-10-09 1:30:00,4,3,93.19,50,4,,,,,,,,,
2010-10-09 17:30:00,11,6,71.26,300,5,,,,,,,,,
2010-10-10 9:30:00,12,4,58.02,,,,,,,,,,,
2010-10-11 1:30:00,3,2,93.14,60,1,,,,,,,,,
2010-10-11 17:30:00,10,6,76.18,10,2,,,,,,,,,
2010-10-12 9:30:00,12,6,66.7,60,4,,,,,,,,,
2010-10-13 1:30:00,3,2,93.14,40,3,,,,,,,,,
2010-10-13 17:00:00,10.2,6.5,77.8,,,1015.2,,,,,,,,
2010-10-14 9:00:00,11.2,5.56,67.93,0,0,1013.5,,,,,,,,
2010-10-15 1:00:00,6.2,2.78,78.83,280,4,1012.8,,,,,,,,
2010-10-15 17:00:00,10.1,4.9,70.11,320,10,1011,,,,,,,,
2010-10-16 9:00:00,9.3,6.4,82.08,40,4,1010.7,,,,,,,,
2010-10-17 1:00:00,4.6,3.4,91.92,250,2,1013.6,,,,,,,,
2010-10-17 17:00:00,8.4,6.5,87.83,350,4,1016.2,,,,,,,,
2010-10-18 9:00:00,8.4,6.4,87.22,310,6,1018.8,,,,,,,,
2010-10-19 1:00:00,7.7,4.1,77.95,330,8,1015.4,,,,,,,,
2010-10-19 17:00:00,9.44,4.44,70.95,,,1007.9,,,,,,,,
2010-10-20 9:00:00,9.44,5.7,77.16,320,10,1007.4,,,,,,,,
2010-10-21 1:00:00,6,2.3,77.14,300,6,1015.6,,,,,,,,
2010-10-21 17:00:00,7.22,-0.7,57.21,260,10,1026.2,,,,,,,,
2010-10-22 9:00:00,6.67,2,71.95,60,6,1025.9,,,,,,,,
2010-10-23 1:00:00,3.33,1.8,89.89,40,4,1021.9,,,,,,,,
2010-10-23 17:00:00,5.8,3.6,85.76,40,6,1016.2,,,,,,,,
2010-10-24 9:00:00,10.7,7.4,80.04,0,0,1010.9,,,,,,,,
2010-10-25 1:00:00,8.1,5.9,86,340,2,1012.7,,,,,,,,
2010-10-25 18:00:00,4.8,1.8,80.9,360,17,1018,,27,,,,,,
2010-10-26 10:00:00,7.1,1.8,69.01,340,10,1025,,,,,,,,
2010-10-27 2:00:00,1.67,-2.6,73.11,300,4,1029.7,,,,,,,,
2010-10-27 18:00:00,3.7,-1.4,69.3,290,2,1028.3,,,,,,,,
2010-10-28 10:00:00,5.4,1,73.26,120,4,1027.6,,,,,,,,
2010-10-29 2:00:00,0.3,-1,90.97,40,6,1024.9,,,,,,,,
2010-10-29 18:00:00,4.44,0.56,75.79,100,4,1020.9,,,,,,,,
2010-10-30 10:00:00,10,2.1,57.93,130,19,1015.1,,,,,,,,
2010-10-31 2:30:00,6,4,86.99,110,12,,,,,,,,,
2010-10-31 18:30:00,11,5,66.48,110,6,,,,,,,,,
2010-11-01 10:30:00,14,6,58.52,140,13,,,,,,,,,
2010-11-02 2:30:00,7,4,81.2,50,7,,,,,,,,,
2010-11-02 18:30:00,9,6,81.47,10,3,,,,,,,,,
2010-11-03 10:30:00,12,6,66.7,310,7,,,,,,,,,
2010-11-04 2:30:00,9,7,87.28,240,7,,,,,,,,,
2010-11-04 18:30:00,13,8,71.64,230,5,,,,,,,,,
2010-11-05 10:30:00,20,10,52.51,280,18,,,,,,,,,
2010-11-06 2:20:00,14,9,71.83,300,10,,,,,,,,,
2010-11-06 18:00:00,14.44,5.8,55.88,260,8,1012.1,,,,,,,,
2010-11-07 9:30:00,10,8,87.37,100,6,,,,,,,,,
2010-11-08 1:30:00,11,8,81.74,140,4,,,,,,,,,
2010-11-08 16:30:00,9,8,93.45,40,4,,,,,,,,,
2010-11-09 8:00:00,7.6,4,77.94,200,4,987.2,,,,,,,,
2010-11-09 23:30:00,9,8,93.45,200,11,,,,,,,,,
2010-11-10 14:30:00,10,8,87.37,160,7,,,,,,,,,
2010-11-11 2:00:00,4.44,3.7,95.2,290,6,1005.1,,,,,,,,
2010-11-11 18:00:00,6,3,81.07,,,1012.5,,,,,,,,
2010-11-12 10:00:00,10.9,7.22,77.91,240,8,1003.1,,,,,,,,
2010-11-13 2:00:00,7.9,6.67,92.12,250,4,1006.2,,,,,,,,
2010-11-13 18:00:00,8.4,6.8,89.66,50,6,1008.6,,,,,,,,
2010-11-14 10:00:00,11.8,8.8,81.84,100,8,1010.4,,,,,,,,
2010-11-15 2:00:00,7.1,5.9,92.07,50,6,1011.3,,,,,,,,
2010-11-15 18:00:00,9.9,8.2,89.16,60,4,1011.2,,,,,,,,
2010-11-16 9:00:00,10.56,8.7,88.02,,,1013.5,,,,,,,,
2010-11-17 1:00:00,8.33,6.11,86.02,320,12,1012.6,,,,,,,,
2010-11-17 17:30:00,9,7,87.28,250,4,,,,,,,,,
2010-11-18 9:00:00,9.1,8.33,94.73,160,4,1010.3,,,,,,,,
2010-11-19 1:00:00,8.6,7.22,90.91,140,2,1015.4,,,,,,,,
2010-11-19 17:00:00,6.67,5,88.9,300,12,1017.5,,,,,,,,
2010-11-20 9:00:00,4.9,2.6,85.05,60,6,1021,,,,,,,,
2010-11-21 1:00:00,6.8,5.56,92.05,140,4,1015.5,,,,,,,,
2010-11-21 17:00:00,8.33,6.4,87.82,120,8,1010.4,,,,,,,,
2010-11-22 9:00:00,8.4,7,90.9,130,12,1000.8,,,,,,,,
2010-11-23 1:00:00,6.8,1.67,69.94,280,14,997,,,,,,,,
2010-11-23 17:00:00,5.56,0,67.22,320,10,1000.4,,,,,,,,
2010-11-24 9:00:00,6.2,-1.4,58.22,280,17,1003.2,,,,,,,,
2010-11-25 1:00:00,4.44,-0.5,69.98,270,10,1007.3,,,,,,,,
2010-11-25 17:00:00,1.5,-0.4,87.17,30,4,1007.5,,,,,,,,
2010-11-26 9:00:00,1.3,0,91.04,60,6,1004.8,,,,,,,,
2010-11-27 1:00:00,1.11,-0.8,87.14,310,10,1001.3,,,,,,,,
2010-11-27 17:30:00,-1,-4,80.07,160,2,,,,,,,,,
2010-11-28 9:00:00,0,-1.6,88.97,80,4,1012.3,,,,,,,,
2010-11-29 0:30:00,0,-1,92.97,40,5,,,,,,,,,
2010-11-29 16:30:00,2,-2,74.8,290,15,,,,,,,,,
2010-11-30 8:30:00,-2,-6,74.08,50,5,,,,,,,,,
2010-12-01 0:30:00,-3,-5,86.07,60,8,,0,,SCT,,,4000,,
2010-12-01 15:06:00,-1,-2,92.92,40,8,,,,,,,,,
2010-12-02 7:00:00,-2,-5,79.92,230,5,,0,,,,,,,
2010-12-02 21:00:00,-3,-4,92.8,60,4,,0,,SCT,OVC,,1800,5000,
2010-12-03 13:00:00,0,-3,80.22,320,9,,0,,BKN,,,1800,,
2010-12-04 4:00:00,-7,-8,92.57,320,7,,0,,NSC,,,,,
2010-12-04 19:30:00,-4,-8,73.7,330,11,,0,,,,,,,
2010-12-05 11:00:00,-11,-13,85.17,60,6,,0,,VV,,,100,,
2010-12-06 3:00:00,-6,-7,92.63,70,7,,0,,FEW,BKN,,1000,20000,
2010-12-06 19:00:00,1,0,93.03,40,7,,0,,FEW,SCT,,1400,10000,
2010-12-07 10:30:00,3,1,86.69,190,4,,0,,FEW,SCT,BKN,600,800,5000
2010-12-08 1:00:00,3,3,100,50,7,,0,,SCT,OVC,,100,300,
2010-12-08 15:00:00,5,4,93.24,40,7,,0,,SCT,OVC,,200,500,
2010-12-09 6:30:00,3,0,80.65,350,17,,0,33,SCT,BKN,,2200,9000,
2010-12-09 22:30:00,1,-5,64.23,300,15,,0,,FEW,SCT,,4200,15000,
2010-12-10 13:00:00,0,-7,59.27,330,20,,0,30,BKN,,,3000,,
2010-12-11 5:00:00,-2,-6,74.08,,3,,0,,SCT,BKN,,4400,4800,
2010-12-11 19:30:00,4,1,80.79,300,20,,0,31,FEW,SCT,,3800,11000,
2010-12-12 11:30:00,4,1,80.79,310,21,,0,,FEW,SCT,,1800,20000,
2010-12-13 2:30:00,1,-4,69.25,340,16,,0,,FEW,SCT,BKN,2800,4000,7000
2010-12-13 18:30:00,-5,-11,62.78,320,17,,0,28,,,,,,
2010-12-14 10:30:00,-4,-8,73.7,320,9,,0,,SCT,BKN,,1800,2800,
2010-12-15 2:00:00,-3,-6,79.77,300,10,,0,,SCT,BKN,OVC,1200,1400,1600
2010-12-15 17:30:00,-3,-7,73.89,310,8,,0,,FEW,SCT,BKN,1400,1800,2800
2010-12-16 9:30:00,-5,-11,62.78,310,9,,0,,FEW,,,2200,,
2010-12-17 1:30:00,-13,-15,84.93,60,4,,0,,FEW,,,1000,,
2010-12-17 17:30:00,-6,-9,79.31,140,16,,0,,SCT,OVC,,2200,2400,
2010-12-18 9:30:00,-7,-9,85.63,20,4,,0,,BKN,BKN,,1200,2000,
2010-12-19 1:30:00,-13,-15,84.93,0,0,,0,,BKN,,,4400,,
2010-12-19 17:30:00,-9,-11,85.4,50,9,,0,,FEW,,,2000,,
2010-12-20 9:30:00,-2,-6,74.08,50,11,,0,,NSC,,,,,
2010-12-21 1:30:00,-6,-7,92.63,50,3,,0,,NSC,,,,,
2010-12-21 16:00:00,0,-1,92.97,40,8,,0,,SCT,BKN,,700,18000,
2010-12-22 7:00:00,1,0,93.03,50,11,,0,,FEW,SCT,BKN,400,1200,12000
2010-12-22 22:30:00,3,1,86.69,50,10,,0,,SCT,BKN,,1400,20000,
2010-12-23 14:30:00,6,4,86.99,50,6,,0,,,,,,,
2010-12-24 6:30:00,6,5,93.3,40,11,,0,,SCT,BKN,,400,600,
2010-12-24 22:30:00,4,1,80.79,310,17,,0,,SCT,BKN,,2800,3800,
2010-12-25 14:30:00,0,-4,74.44,330,12,,0,,FEW,BKN,BKN,2200,2400,6000
2010-12-26 6:30:00,-4,-10,63.03,330,19,,0,,FEW,BKN,,2600,3200,
2010-12-26 22:30:00,-6,-11,67.73,0,0,,0,,,,,,,
2010-12-27 14:30:00,-2,-8,63.51,320,6,,0,,FEW,,,2600,,
2010-12-28 6:30:00,-6,-8,85.74,70,4,,0,,NSC,,,,,
2010-12-28 21:30:00,-5,-9,73.51,10,8,,0,,FEW,,,2000,,
2010-12-29 13:00:00,-4,-9,68.18,130,4,,0,,FEW,SCT,,1800,3200,
2010-12-30 4:00:00,-13,-15,84.93,,1,,0,,BKN,,,900,,
2010-12-30 20:00:00,-7,-9,85.63,,3,,0,,SCT,OVC,,600,700,
2010-12-31 11:30:00,-7,-8,92.57,0,0,,0,,VV,,,100,,
2011-01-01 3:30:00,-5,-6,92.69,0,0,,,,,,,,,
2011-01-01 19:30:00,1,-2,80.36,290,9,,,,,,,,,
2011-01-02 11:30:00,2,-3,69.46,320,11,,,,,,,,,
2011-01-03 3:00:00,-0.2,-3.7,77.25,320,6,1020.8,,,,,,,,
2011-01-03 19:00:00,-0.4,-3.4,80.16,280,8,1023.8,,,,,,,,
2011-01-04 10:30:00,-5,-7,85.85,90,6,,,,,,,,,
2011-01-05 2:30:00,-4,-7,79.62,160,11,,,,,,,,,
2011-01-06 1:30:00,-4,-7,79.62,130,14,,,,,,,,,
2011-01-06 17:30:00,-1,-4,80.07,100,10,,,,,,,,,
2011-01-07 9:30:00,1,-1,86.49,60,9,,,,,,,,,
2011-01-08 1:30:00,2,0,86.59,50,10,,,,,,,,,
2011-01-08 17:30:00,3,1,86.69,230,2,,,,,,,,,
2011-01-09 8:00:00,1.5,0.8,95.09,80,8,1018.4,,,,,,,,
2011-01-09 23:00:00,2.7,1.8,93.79,10,4,1018.1,,,,,,,,
2011-01-10 14:30:00,6,4,86.99,,3,,0,,FEW,OVC,,1000,2000,
2011-01-11 5:30:00,2,1,93.08,60,4,,,,,,,,,
2011-01-11 21:00:00,3.1,2.5,95.83,100,6,1013.9,,,,,,,,
2011-01-12 12:30:00,8,3,70.68,310,11,,,,,,,,,
2011-01-13 4:30:00,2,1,93.08,240,4,,,,,,,,,
2011-01-13 20:30:00,5,4,93.24,220,6,,,,,,,,,
2011-01-14 12:00:00,11.2,9.1,86.9,220,10,1016,,,,,,,,
2011-01-15 4:00:00,10.3,4.44,66.8,290,12,1016.8,,,,,,,,
2011-01-15 20:00:00,7.3,2.22,70.04,320,10,1027.1,,,,,,,,
2011-01-16 12:00:00,10.4,4.6,67.29,,,1028.4,,,,,,,,
2011-01-17 4:00:00,0.7,-0.2,93.69,60,6,1028.2,,,,,,,,
2011-01-17 18:00:00,0.1,-0.7,94.35,0,0,1027.1,,,,,,,,
2011-01-18 9:30:00,1,0,93.03,,,,,,,,,,,
2011-01-18 23:30:00,0,-1,92.97,0,0,,,,,,,,,
2011-01-19 15:00:00,4,3,93.19,90,2,,0,,SCT,BKN,,300,400,
2011-01-20 7:00:00,1,-2,80.36,340,8,,0,,FEW,BKN,,2600,10000,
2011-01-20 23:00:00,0,-5,69.04,360,9,,0,,,,,,,
2011-01-21 15:00:00,1,-5,64.23,10,9,,0,,SCT,BKN,,3200,4000,
2011-01-22 7:00:00,-2,-6,74.08,360,10,,0,,FEW,SCT,BKN,3000,3200,20000
2011-01-22 23:00:00,-2,-7,68.61,350,7,,0,,FEW,,,3000,,
2011-01-23 15:00:00,1,-7,55.14,310,8,,0,,BKN,,,2800,,
2011-01-24 6:00:00,-4,-7,79.62,330,6,,0,,,,,,,
2011-01-24 22:00:00,-6,-9,79.31,300,3,,0,,FEW,,,4000,,
2011-01-25 13:30:00,-2,-4,86.18,40,4,,0,,FEW,OVC,,500,800,
2011-01-26 4:49:00,-3,-5,86.07,230,4,,,,,,,,,
2011-01-26 20:00:00,-2,-3,92.86,60,3,,0,,OVC,,,300,,
2011-01-27 12:00:00,-1,-4,80.07,70,3,,0,,SCT,BKN,,800,1000,
2011-01-28 4:00:00,-5,-6,92.69,60,7,,0,,BKN,OVC,,300,400,
2011-01-28 20:00:00,-11,-12,92.32,0,0,,0,,NSC,,,,,
2011-01-29 11:00:00,-8,-10,85.51,160,2,,0,,BKN,,,500,,
2011-01-30 3:00:00,-9,-10,92.44,80,6,,0,,VV,,,100,,
2011-01-30 19:00:00,-4,-7,79.62,90,2,,0,,OVC,,,1300,,
2011-01-31 11:00:00,-5,-7,85.85,90,7,,0,,SCT,OVC,,700,1200,
2011-02-01 3:00:00,-7.22,-9.1,86.28,70,4,1029.4,,,,,,,,
2011-02-01 19:00:00,-5.4,-7.7,83.84,80,2,1028.9,,,,,,,,
2011-02-02 11:00:00,-3.7,-9.9,62.11,330,16,1030,,,,,,,,
2011-02-03 3:00:00,-9,-11,85.4,,,,,,,,,,,
2011-02-03 19:00:00,-4.1,-5.5,89.97,40,4,1029.2,,,,,,,,
2011-02-04 10:06:00,-2,-5,79.92,,,,,,,,,,,
2011-02-05 1:30:00,1,-2,80.36,250,9,,,,,,,,,
2011-02-05 17:30:00,8,2,65.83,280,10,,,,,,,,,
2011-02-06 9:30:00,9,2,61.52,290,11,,,,,,,,,
2011-02-07 1:30:00,3,-1,74.98,250,7,,,,,,,,,
2011-02-07 17:30:00,7,2,70.48,360,3,,,,,,,,,
2011-02-08 9:30:00,6,2,75.5,130,4,,,,,,,,,
2011-02-09 1:00:00,3.5,0,77.85,310,8,1024.9,,,,,,,,
2011-02-09 17:00:00,4,-4.44,54.29,,,1024.6,,,,,,,,
2011-02-10 9:00:00,3,-1.9,70.19,,,1026.3,,,,,,,,
2011-02-11 1:00:00,-2.22,-3.8,88.78,60,6,1019.6,,,,,,,,
2011-02-11 17:00:00,10.9,5.4,68.82,280,19,1011,,29,,,,,,
2011-02-12 8:30:00,3,-5,55.68,350,20,,,35,,,,,,
2011-02-13 0:30:00,-3,-6,79.77,0,0,,,,,,,,,
2011-02-13 16:30:00,0,-5,69.04,130,6,,,,,,,,,
2011-02-14 8:30:00,0,-4,74.44,90,8,,,,,,,,,
2011-02-14 23:30:00,0,-3,80.22,110,4,,,,,,,,,
2011-02-15 15:00:00,-1,-9.44,52.91,110,10,1011.3,,,,,,,,
2011-02-16 6:30:00,-1,-2,92.92,120,11,,,,,,,,,
2011-02-16 22:30:00,0,-2,86.39,80,9,,,,,,,,,
2011-02-17 14:00:00,0.9,-0.4,91.02,90,8,1008.4,,,,,,,,
2011-02-18 6:00:00,0.8,0.1,95.06,20,4,1011.6,,,,,,,,
2011-02-18 21:00:00,3,0.4,83.02,340,8,1014.5,,,,,,,,
2011-02-19 13:00:00,3.1,-0.9,75,330,14,1014.3,,,,,,,,
2011-02-20 5:00:00,-1.2,-5,75.36,330,8,1017.5,,,,,,,,
2011-02-20 21:00:00,-5.3,-9.6,71.74,310,8,1018.4,,,,,,,,
2011-02-21 13:00:00,-3.2,-10.3,57.98,320,6,1019.1,,,,,,,,
2011-02-22 5:00:00,-6,-10.56,69.92,310,4,1017,,,,,,,,
2011-02-22 21:00:00,-7.4,-12.3,67.96,350,6,1020.8,,,,,,,,
2011-02-23 13:00:00,-3.33,-12,51.01,340,12,1025.8,,,,,,,,
2011-02-24 4:30:00,-10,-14,72.53,310,2,,,,,,,,,
2011-02-24 20:30:00,-4,-12,53.75,,,,,,,,,,,
2011-02-25 12:00:00,-0.5,-11,44.95,30,12,1029.3,,,,,,,,
2011-02-26 3:30:00,-8,-12,72.93,,,,,,,,,,,
2011-02-26 19:30:00,-3,-8,68.4,130,6,,,,,,,,,
2011-02-27 11:30:00,2,-4,64.46,140,8,,,,,,,,,
2011-02-28 3:00:00,-2.78,-4.44,88.73,240,2,1023.8,,,,,,,,
2011-02-28 19:00:00,-0.8,-3.6,81.31,120,8,1028.2,,,,,,,,
2011-03-01 11:00:00,4.8,-3.2,56.16,110,6,1033.3,,,,,,,,
2011-03-02 3:00:00,-3.2,-6.6,77.34,30,6,1034.6,,,,,,,,
2011-03-02 19:00:00,-0.3,-5.7,66.91,110,2,1034,,,,,,,,
2011-03-03 11:00:00,0.56,-1.9,83.33,140,8,1035,,,,,,,,
2011-03-04 3:00:00,-0.3,-2,88.29,70,2,1034.2,,,,,,,,
2011-03-04 19:00:00,1.4,-3.1,71.97,0,0,1031.1,,,,,,,,
2011-03-05 11:00:00,4.6,-1.8,63.18,,,1024,,,,,,,,
2011-03-06 2:30:00,1,-3,74.63,340,8,,,,,,,,,
2011-03-06 18:30:00,2,-12,34.65,10,9,,,,,,,,,
2011-03-07 10:30:00,3,-12,32.27,40,18,,,,,,,,,
2011-03-08 2:30:00,-6,-11,67.73,60,3,,,,,,,,,
2011-03-08 18:30:00,0,-9,50.75,150,5,,,,,,,,,
2011-03-09 10:30:00,5,-9,35.57,160,6,,,,,,,,,
2011-03-10 2:30:00,-1,-6,68.83,40,6,,,,,,,,,
2011-03-10 18:30:00,1,-1,86.49,50,4,,,,,,,,,
2011-03-11 11:00:00,12.78,0.9,44.16,280,17,1020.4,,,,,,,,
2011-03-12 3:00:00,-0.7,-3.7,80.12,40,4,1021.3,,,,,,,,
2011-03-12 19:00:00,10.1,-0.4,48.06,170,12,1013,,,,,,,,
2011-03-13 11:00:00,15.7,2.78,41.92,200,14,1012,,,,,,,,
2011-03-14 3:00:00,9.44,3.8,68.03,200,10,1014.6,,,,,,,,
2011-03-14 19:00:00,13.2,7,66.04,0,0,1017,,,,,,,,
2011-03-15 11:00:00,15.9,7.7,58.19,100,6,1018.5,,,,,,,,
2011-03-16 3:00:00,7.5,5.56,87.14,40,8,1017.2,,,,,,,,
2011-03-16 19:00:00,12,8.33,78.08,120,10,1011.3,,,,,,,,
2011-03-17 11:00:00,12.22,10.1,86.99,120,14,1002.6,,,,,,,,
2011-03-18 4:30:00,8,5,81.34,270,15,,,,,,,,,
2011-03-18 20:30:00,3,1,86.69,330,15,,,,,,,,,
2011-03-19 12:30:00,6,0,65.38,360,14,,,,,,,,,
2011-03-20 4:30:00,2,-3,69.46,350,12,,,,,,,,,
2011-03-20 20:30:00,3,-4,60.04,10,8,,,,,,,,,
2011-03-21 12:30:00,12,-4,32.46,300,4,,,,,,,,,
2011-03-22 4:30:00,1,-2,80.36,250,3,,,,,,,,,
2011-03-22 20:30:00,10,-1,46.31,,,,,,,,,,,
2011-03-23 12:30:00,16,2,38.85,330,13,,,,,,,,,
2011-03-24 4:30:00,6,0,65.38,330,7,,,,,,,,,
2011-03-24 20:30:00,13,0,40.84,350,9,,,,,,,,,
2011-03-25 12:30:00,18,1,31.85,300,9,,,,,,,,,
2011-03-26 4:30:00,7,3,75.68,250,2,,,,,,,,,
2011-03-26 20:30:00,9,1,57.26,360,7,,,,,,,,,
2011-03-27 12:30:00,8,2,65.83,180,7,,,,,,,,,
2011-03-28 4:30:00,5,4,93.24,60,1,,,,,,,,,
2011-03-28 20:30:00,6,4,86.99,230,2,,,,,,,,,
2011-03-29 12:00:00,15.7,-2.22,29.19,,,1017,,,,,,,,
2011-03-30 3:00:00,2.3,-1.5,75.97,50,4,1018,,,,,,,,
2011-03-30 19:00:00,11.11,1.9,53.07,170,4,1017.9,,,,,,,,
2011-03-31 11:00:00,17.6,5.2,43.97,,,1021.1,,,,,,,,
2011-04-01 3:00:00,12,9.6,85.24,270,6,1021.7,,,,,,,,
2011-04-01 18:00:00,14.9,9.7,71.04,240,6,1022.1,,,,,,,,
2011-04-02 10:00:00,18.6,8,50.06,,,1021.9,,,,,,,,
2011-04-03 2:00:00,8.8,7.22,89.69,20,4,1017.5,,,,,,,,
2011-04-03 18:00:00,14.1,7.4,64.02,130,4,1014.8,,,,,,,,
2011-04-04 10:00:00,17.22,7.6,53.21,,,1013.3,,,,,,,,
2011-04-05 1:30:00,8,4,75.84,340,12,,,,,,,,,
2011-04-05 17:30:00,13,3,50.64,350,8,,,,,,,,,
2011-04-06 9:30:00,15,5,51.18,330,6,,,,,,,,,
2011-04-07 1:30:00,15,9,67.33,340,4,,,,,,,,,
2011-04-07 17:00:00,24.8,6.6,31.13,300,16,1011.4,,27,,,,,,
2011-04-08 9:00:00,12.78,-3.89,31.03,330,23,1018,,33,,,,,,
2011-04-09 1:00:00,16,4.1,45.07,330,35,1009,,36,,,,,,
2011-04-09 17:00:00,13.7,-1.4,35.23,360,19,1015.5,,28,,,,,,
2011-04-10 9:00:00,11.67,-0.8,41.96,330,19,1020.4,,,,,,,,
2011-04-11 1:00:00,9.9,-3,40.22,360,10,1021.6,,,,,,,,
2011-04-11 17:00:00,15.9,6.4,53.23,90,2,1016.9,,,,,,,,
2011-04-12 8:48:00,19,6,42.57,300,16,,,,,,,,,
2011-04-13 0:30:00,7,1,65.61,310,12,,,,,,,,,
2011-04-14 1:00:00,5,2.78,85.67,320,16,1013.1,,,,,,,,
2011-04-14 17:00:00,5.56,3.4,85.74,350,14,1014.7,,,,,,,,
2011-04-15 8:30:00,10,3,61.76,10,10,,,,,,,,,
2011-04-16 0:16:00,8,2,65.83,40,5,,,,,,,,,
2011-04-16 16:00:00,14.6,-0.3,36.01,,,1021.1,,,,,,,,
2011-04-17 8:00:00,12.1,3.1,54.1,,,1024.8,,,,,,,,
2011-04-18 0:00:00,6.4,2.7,77.2,0,0,1024.7,,,,,,,,
2011-04-18 16:00:00,18.1,2.4,34.99,0,0,1019.8,,,,,,,,
2011-04-19 8:00:00,15.3,5.2,50.91,60,4,1019.8,,,,,,,,
2011-04-20 0:00:00,10,4.44,68.15,0,0,1017.4,,,,,,,,
2011-04-20 16:00:00,20.7,5.1,35.99,160,6,1017.2,,,,,,,,
2011-04-21 8:00:00,15.8,5.1,48.96,70,4,1018.7,,,,,,,,
2011-04-22 0:00:00,9.7,4.44,70.03,20,4,1015.7,,,,,,,,
2011-04-22 16:00:00,22.9,7.5,37.12,140,6,1012,,,,,,,,
2011-04-23 8:00:00,17.5,7.6,52.21,70,8,1014.3,,,,,,,,
2011-04-24 0:00:00,10.8,6.2,73.22,100,6,1013.1,,,,,,,,
2011-04-24 15:30:00,22,10,46.43,140,6,,,,,,,,,
2011-04-25 5:00:00,8.89,7.4,90.31,70,2,1018.1,,,,,,,,
2011-04-25 20:00:00,12.22,10.1,86.99,40,8,1017.5,,,,,,,,
2011-04-26 11:30:00,13,10,81.99,,,,,,,,,,,
2011-04-27 3:30:00,9,8,93.45,,,,,,,,,,,
2011-04-27 19:00:00,13.89,8.7,70.85,240,6,1014.5,,,,,,,,
2011-04-28 11:00:00,20.3,10.2,52.24,110,6,1012.7,,,,,,,,
